"Date","Price","Open","High","Low","Vol.","Change %"
"05/04/2017","275.00","275.00","275.00","275.00","0.02K","-1.08%"
"05/03/2017","278.00","278.00","278.00","278.00","0.27K","-0.36%"
"05/02/2017","279.00","279.00","279.00","279.00","0.15K","3.29%"
"04/28/2017","270.11","270.11","270.11","270.11","","-0.33%"
"04/27/2017","271.00","271.00","271.00","271.00","","-0.37%"
"04/26/2017","272.00","272.00","272.00","272.00","","-0.37%"
"04/25/2017","273.00","273.00","273.00","273.00","","0.00%"
"04/24/2017","273.00","273.00","273.00","273.00","","0.00%"
"04/21/2017","273.00","273.00","273.00","273.00","","0.00%"
"04/20/2017","273.00","273.00","273.00","273.00","0.03K","0.00%"
"04/19/2017","273.00","273.00","273.00","273.00","0.30K","0.00%"
"04/18/2017","273.00","273.00","273.00","273.00","0.03K","0.37%"
"04/13/2017","272.00","272.00","272.00","272.00","0.01K","-0.18%"
"04/12/2017","272.50","272.50","272.50","272.50","0.01K","-0.55%"
"04/11/2017","274.00","274.00","274.00","274.00","0.01K","-0.72%"
"04/10/2017","276.00","276.00","276.00","276.00","0.45K","-1.43%"
"04/07/2017","280.00","280.00","280.00","280.00","","0.00%"
"04/06/2017","280.00","280.00","280.00","280.00","0.15K","-3.45%"
"04/05/2017","290.00","290.00","290.00","290.00","0.27K","2.11%"
"04/04/2017","284.00","284.00","284.00","284.00","0.18K","0.35%"
"04/03/2017","283.00","283.00","283.00","283.00","0.00K","-1.08%"
"03/31/2017","286.09","286.09","286.09","286.09","","0.03%"
"03/30/2017","286.00","286.00","286.00","286.00","","0.00%"
"03/29/2017","286.00","286.00","286.00","286.00","","0.00%"
"03/28/2017","286.00","286.00","286.00","286.00","","0.00%"
"03/27/2017","286.00","286.00","286.00","286.00","","-1.04%"
"03/24/2017","289.00","289.00","289.00","289.00","","-1.03%"
"03/23/2017","292.00","292.00","292.00","292.00","0.01K","0.69%"
"03/22/2017","290.00","290.00","290.00","290.00","","0.00%"
"03/21/2017","290.00","290.00","290.00","290.00","","-3.97%"
"03/20/2017","302.00","302.00","302.00","302.00","","0.00%"
"03/17/2017","302.00","302.00","302.00","302.00","0.02K","0.83%"
"03/16/2017","299.50","299.50","299.50","299.50","","0.00%"
"03/15/2017","299.50","299.50","299.50","299.50","","0.50%"
"03/14/2017","298.00","298.00","298.00","298.00","","0.00%"
"03/13/2017","298.00","298.00","298.00","298.00","0.00K","-0.33%"
"03/10/2017","299.00","299.00","299.00","299.00","0.22K","-2.29%"
"03/09/2017","306.00","306.00","306.00","306.00","0.25K","-0.49%"
"03/08/2017","307.50","307.50","307.50","307.50","0.14K","0.99%"
"03/07/2017","304.50","304.50","304.50","304.50","0.08K","2.87%"
"03/06/2017","296.00","296.00","296.00","296.00","0.20K","1.20%"
"03/03/2017","292.50","292.50","292.50","292.50","0.44K","-0.17%"
"03/02/2017","293.00","293.00","293.00","293.00","","0.00%"
"03/01/2017","293.00","293.00","293.00","293.00","","11.58%"
"02/28/2017","262.60","262.60","262.60","262.60","0.02K","1.00%"
"02/27/2017","260.00","260.00","260.00","260.00","0.02K","-1.14%"
"02/24/2017","263.00","263.00","263.00","263.00","","0.00%"
"02/23/2017","263.00","263.00","263.00","263.00","","0.00%"
"02/22/2017","263.00","263.00","263.00","263.00","0.00K","0.38%"
"02/21/2017","262.00","262.00","262.00","262.00","","0.77%"
"02/20/2017","260.00","260.00","260.00","260.00","","0.00%"
"02/17/2017","260.00","260.00","260.00","260.00","","0.39%"
"02/16/2017","259.00","259.00","259.00","259.00","","0.00%"
"02/15/2017","259.00","259.00","259.00","259.00","","0.00%"
"02/14/2017","259.00","259.00","259.00","259.00","0.00K","0.78%"
"02/13/2017","257.00","257.00","257.00","257.00","0.03K","1.18%"
"02/10/2017","254.00","254.00","254.00","254.00","0.78K","4.53%"
"02/09/2017","243.00","243.00","243.00","243.00","0.00K","0.41%"
"02/08/2017","242.00","242.00","242.00","242.00","","0.00%"
"02/07/2017","242.00","242.00","242.00","242.00","","0.41%"
"02/06/2017","241.00","241.00","241.00","241.00","","0.00%"
"02/03/2017","241.00","241.00","241.00","241.00","0.29K","-2.82%"
"02/02/2017","248.00","248.00","248.00","248.00","0.21K","-2.36%"
"02/01/2017","254.00","254.00","254.00","254.00","0.22K","-7.30%"
"01/31/2017","274.00","274.00","274.00","274.00","","0.00%"
"01/30/2017","274.00","274.00","274.00","274.00","","-1.08%"
"01/27/2017","277.00","277.00","277.00","277.00","","-0.36%"
"01/26/2017","278.00","278.00","278.00","278.00","0.05K","-2.46%"
"01/25/2017","285.00","285.00","285.00","285.00","0.03K","1.42%"
"01/24/2017","281.00","281.00","281.00","281.00","0.01K","-1.40%"
"01/23/2017","285.00","285.00","285.00","285.00","0.75K","0.00%"
"01/20/2017","285.00","285.00","285.00","285.00","","0.00%"
"01/19/2017","285.00","285.00","285.00","285.00","","0.00%"
"01/18/2017","285.00","285.00","285.00","285.00","0.01K","-2.06%"
"01/17/2017","291.00","291.00","291.00","291.00","0.31K","-0.17%"
"01/16/2017","291.50","291.50","291.50","291.50","","-0.85%"
"01/13/2017","294.00","294.00","294.00","294.00","0.02K","1.03%"
"01/12/2017","291.00","291.00","291.00","291.00","0.01K","0.00%"
"01/11/2017","291.00","291.00","291.00","291.00","0.23K","-2.02%"
"01/10/2017","297.00","297.00","297.00","297.00","0.02K","0.68%"
"01/09/2017","295.00","295.00","295.00","295.00","0.00K","-0.84%"
"01/06/2017","297.50","297.50","297.50","297.50","0.30K","0.00%"
"01/05/2017","297.50","297.50","297.50","297.50","","0.17%"
"01/04/2017","297.00","297.00","297.00","297.00","","0.00%"
"01/03/2017","297.00","297.00","297.00","297.00","","6.93%"
"12/30/2016","277.75","277.75","277.75","277.75","","-2.20%"
"12/29/2016","284.00","284.00","284.00","284.00","","-0.35%"
"12/28/2016","285.00","285.00","285.00","285.00","","0.00%"
"12/23/2016","285.00","285.00","285.00","285.00","0.03K","3.64%"
"12/22/2016","275.00","275.00","275.00","275.00","","0.00%"
"12/21/2016","275.00","275.00","275.00","275.00","","0.00%"
"12/20/2016","275.00","275.00","275.00","275.00","","0.00%"
"12/19/2016","275.00","275.00","275.00","275.00","","0.00%"
"12/16/2016","275.00","275.00","275.00","275.00","0.06K","1.85%"
"12/15/2016","270.00","270.00","270.00","270.00","","0.00%"
"12/14/2016","270.00","270.00","270.00","270.00","","0.00%"
"12/13/2016","270.00","270.00","270.00","270.00","0.03K","0.00%"
"12/12/2016","270.00","270.00","270.00","270.00","0.06K","-2.88%"
"12/09/2016","278.00","278.00","278.00","278.00","","-0.54%"
"12/08/2016","279.50","279.50","279.50","279.50","0.01K","1.64%"
"12/07/2016","275.00","275.00","275.00","275.00","","0.00%"
"12/06/2016","275.00","275.00","275.00","275.00","0.03K","-0.72%"
"12/05/2016","277.00","277.00","277.00","277.00","0.02K","-0.36%"
"12/02/2016","278.00","278.00","278.00","278.00","0.28K","0.00%"
"12/01/2016","278.00","278.00","278.00","278.00","0.28K","5.00%"
"11/30/2016","264.77","264.77","264.77","264.77","","0.29%"
"11/29/2016","264.00","264.00","264.00","264.00","","0.00%"
"11/28/2016","264.00","264.00","264.00","264.00","","0.00%"
"11/25/2016","264.00","264.00","264.00","264.00","","0.00%"
"11/24/2016","264.00","264.00","264.00","264.00","","0.00%"
"11/23/2016","264.00","264.00","264.00","264.00","","0.00%"
"11/22/2016","264.00","264.00","264.00","264.00","","0.00%"
"11/21/2016","264.00","264.00","264.00","264.00","","0.00%"
"11/18/2016","264.00","264.00","264.00","264.00","","0.00%"
"11/17/2016","264.00","264.00","264.00","264.00","","0.00%"
"11/16/2016","264.00","264.00","264.00","264.00","","0.38%"
"11/15/2016","263.00","263.00","263.00","263.00","","0.00%"
"11/14/2016","263.00","263.00","263.00","263.00","","0.00%"
"11/11/2016","263.00","263.00","263.00","263.00","","0.00%"
"11/10/2016","263.00","263.00","263.00","263.00","","0.00%"
"11/09/2016","263.00","263.00","263.00","263.00","","0.00%"
"11/08/2016","263.00","263.00","263.00","263.00","","0.00%"
"11/07/2016","263.00","263.00","263.00","263.00","0.03K","1.15%"
"11/04/2016","260.00","260.00","260.00","260.00","","0.00%"
"11/03/2016","260.00","260.00","260.00","260.00","0.02K","4.00%"
"11/02/2016","250.00","250.00","250.00","250.00","","0.00%"
"11/01/2016","250.00","250.00","250.00","250.00","","11.92%"
"10/31/2016","223.38","223.38","223.38","223.38","","1.08%"
"10/28/2016","221.00","221.00","221.00","221.00","","0.00%"
"10/27/2016","221.00","221.00","221.00","221.00","","0.00%"
"10/26/2016","221.00","221.00","221.00","221.00","","0.45%"
"10/25/2016","220.00","220.00","220.00","220.00","","0.00%"
"10/24/2016","220.00","220.00","220.00","220.00","","0.00%"
"10/21/2016","220.00","220.00","220.00","220.00","","0.00%"
"10/20/2016","220.00","220.00","220.00","220.00","","0.92%"
"10/19/2016","218.00","218.00","218.00","218.00","","0.00%"
"10/18/2016","218.00","218.00","218.00","218.00","","0.00%"
"10/17/2016","218.00","218.00","218.00","218.00","","0.00%"
"10/14/2016","218.00","218.00","218.00","218.00","","0.00%"
"10/13/2016","218.00","218.00","218.00","218.00","","0.00%"
"10/12/2016","218.00","218.00","218.00","218.00","","0.00%"
"10/11/2016","218.00","218.00","218.00","218.00","","-0.46%"
"10/10/2016","219.00","219.00","219.00","219.00","0.03K","-0.45%"
"10/07/2016","220.00","220.00","220.00","220.00","0.05K","4.27%"
"10/06/2016","211.00","211.00","211.00","211.00","0.04K","1.44%"
"10/05/2016","208.00","208.00","208.00","208.00","","0.00%"
"10/04/2016","208.00","208.00","208.00","208.00","0.01K","1.46%"
"10/03/2016","205.00","205.00","205.00","205.00","","-5.53%"
"09/29/2016","217.00","217.00","217.00","217.00","","0.00%"
"09/28/2016","217.00","217.00","217.00","217.00","","0.00%"
"09/27/2016","217.00","217.00","217.00","217.00","","0.00%"
"09/26/2016","217.00","217.00","217.00","217.00","","0.00%"
"09/23/2016","217.00","217.00","217.00","217.00","","0.00%"
"09/22/2016","217.00","217.00","217.00","217.00","","0.00%"
"09/21/2016","217.00","217.00","217.00","217.00","","0.00%"
"09/20/2016","217.00","217.00","217.00","217.00","0.06K","-1.36%"
"09/19/2016","220.00","220.00","220.00","220.00","","0.00%"
"09/16/2016","220.00","220.00","220.00","220.00","","0.00%"
"09/15/2016","220.00","220.00","220.00","220.00","","0.00%"
"09/14/2016","220.00","220.00","220.00","220.00","","0.00%"
"09/13/2016","220.00","220.00","220.00","220.00","","0.00%"
"09/12/2016","220.00","220.00","220.00","220.00","","0.00%"
"09/09/2016","220.00","220.00","220.00","220.00","","0.00%"
"09/08/2016","220.00","220.00","220.00","220.00","","0.00%"
"09/07/2016","220.00","220.00","220.00","220.00","","0.00%"
"09/06/2016","220.00","220.00","220.00","220.00","","0.00%"
"09/05/2016","220.00","220.00","220.00","220.00","","0.00%"
"09/02/2016","220.00","220.00","220.00","220.00","","1.38%"
"09/01/2016","217.00","217.00","217.00","217.00","","-4.48%"
"08/31/2016","227.18","227.18","227.18","227.18","","0.75%"
"08/30/2016","225.50","225.50","225.50","225.50","","0.00%"
"08/26/2016","225.50","225.50","225.50","225.50","","0.00%"
"08/25/2016","225.50","225.50","225.50","225.50","","0.00%"
"08/24/2016","225.50","225.50","225.50","225.50","","0.00%"
"08/23/2016","225.50","225.50","225.50","225.50","","0.00%"
"08/22/2016","225.50","225.50","225.50","225.50","","0.00%"
"08/19/2016","225.50","225.50","225.50","225.50","","0.00%"
"08/18/2016","225.50","225.50","225.50","225.50","","0.00%"
"08/17/2016","225.50","225.50","225.50","225.50","","0.00%"
"08/16/2016","225.50","225.50","225.50","225.50","","0.67%"
"08/15/2016","224.00","224.00","224.00","224.00","0.02K","-1.75%"
"08/12/2016","228.00","228.00","228.00","228.00","","0.00%"
"08/11/2016","228.00","228.00","228.00","228.00","","0.00%"
"08/10/2016","228.00","228.00","228.00","228.00","","0.00%"
"08/09/2016","228.00","228.00","228.00","228.00","","0.00%"
"08/08/2016","228.00","228.00","228.00","228.00","0.16K","0.00%"
"08/05/2016","228.00","228.00","228.00","228.00","0.02K","1.79%"
"08/04/2016","224.00","224.00","224.00","224.00","0.05K","-0.44%"
"08/03/2016","225.00","225.00","225.00","225.00","0.22K","-3.43%"
"08/02/2016","233.00","233.00","233.00","233.00","0.12K","0.00%"
"08/01/2016","233.00","233.00","233.00","233.00","0.11K","6.32%"
"07/29/2016","219.14","219.14","219.14","219.14","","0.52%"
"07/28/2016","218.00","218.00","218.00","218.00","","0.46%"
"07/27/2016","217.00","217.00","217.00","217.00","","0.00%"
"07/26/2016","217.00","217.00","217.00","217.00","","0.00%"
"07/25/2016","217.00","217.00","217.00","217.00","","0.00%"
"07/22/2016","217.00","217.00","217.00","217.00","","0.00%"
"07/21/2016","217.00","217.00","217.00","217.00","","0.00%"
"07/20/2016","217.00","217.00","217.00","217.00","","0.00%"
"07/19/2016","217.00","217.00","217.00","217.00","","0.00%"
"07/18/2016","217.00","217.00","217.00","217.00","","0.00%"
"07/15/2016","217.00","217.00","217.00","217.00","","0.00%"
"07/14/2016","217.00","217.00","217.00","217.00","","2.36%"
"07/13/2016","212.00","212.00","212.00","212.00","","0.00%"
"07/12/2016","212.00","212.00","212.00","212.00","","0.00%"
"07/11/2016","212.00","212.00","212.00","212.00","","0.00%"
"07/08/2016","212.00","212.00","212.00","212.00","","-0.93%"
"07/07/2016","214.00","214.00","214.00","214.00","","0.00%"
"07/06/2016","214.00","214.00","214.00","214.00","","0.00%"
"07/05/2016","214.00","214.00","214.00","214.00","0.48K","0.00%"
"07/04/2016","214.00","214.00","214.00","214.00","","0.00%"
"07/01/2016","214.00","214.00","214.00","214.00","","-6.44%"
"06/30/2016","228.73","228.73","228.73","228.73","0.03K","-0.55%"
"06/29/2016","230.00","230.00","230.00","230.00","0.03K","0.00%"
"06/28/2016","230.00","230.00","230.00","230.00","","0.00%"
"06/27/2016","230.00","230.00","230.00","230.00","","0.00%"
"06/24/2016","230.00","230.00","230.00","230.00","","0.00%"
"06/23/2016","230.00","230.00","230.00","230.00","","0.00%"
"06/22/2016","230.00","230.00","230.00","230.00","","0.00%"
"06/21/2016","230.00","230.00","230.00","230.00","","0.00%"
"06/20/2016","230.00","230.00","230.00","230.00","","0.00%"
"06/17/2016","230.00","230.00","230.00","230.00","","0.00%"
"06/16/2016","230.00","230.00","230.00","230.00","","0.00%"
"06/15/2016","230.00","230.00","230.00","230.00","","0.00%"
"06/14/2016","230.00","230.00","230.00","230.00","","0.00%"
"06/13/2016","230.00","230.00","230.00","230.00","","0.00%"
"06/10/2016","230.00","230.00","230.00","230.00","0.02K","-2.13%"
"06/09/2016","235.00","235.00","235.00","235.00","0.01K","-1.26%"
"06/08/2016","238.00","238.00","238.00","238.00","0.02K","-2.46%"
"06/07/2016","244.00","244.00","244.00","244.00","","0.00%"
"06/06/2016","244.00","244.00","244.00","244.00","","0.00%"
"06/03/2016","244.00","244.00","244.00","244.00","","0.00%"
"06/02/2016","244.00","244.00","244.00","244.00","","0.00%"
"06/01/2016","244.00","244.00","244.00","244.00","0.04K","-20.96%"
"05/31/2016","308.70","308.70","308.70","308.70","","1.21%"
"05/27/2016","305.00","305.00","305.00","305.00","","0.00%"
"05/26/2016","305.00","305.00","305.00","305.00","0.01K","0.66%"
"05/25/2016","303.00","303.00","303.00","303.00","","0.00%"
"05/24/2016","303.00","303.00","303.00","303.00","","0.00%"
"05/23/2016","303.00","303.00","303.00","303.00","0.01K","1.00%"
"05/20/2016","300.00","300.00","300.00","300.00","0.03K","-1.64%"
"05/19/2016","305.00","305.00","305.00","305.00","","0.00%"
"05/18/2016","305.00","305.00","305.00","305.00","","0.00%"
"05/17/2016","305.00","305.00","305.00","305.00","","-1.61%"
"05/16/2016","310.00","310.00","310.00","310.00","","-1.59%"
"05/13/2016","315.00","315.00","315.00","315.00","","0.00%"
"05/12/2016","315.00","315.00","315.00","315.00","","0.00%"
"05/11/2016","315.00","315.00","315.00","315.00","","0.00%"
"05/10/2016","315.00","315.00","315.00","315.00","","0.64%"
"05/09/2016","313.00","313.00","313.00","313.00","","-0.63%"
"05/06/2016","315.00","315.00","315.00","315.00","","0.00%"
"05/05/2016","315.00","315.00","315.00","315.00","","0.32%"
"05/04/2016","314.00","314.00","314.00","314.00","0.01K","0.00%"
"05/03/2016","314.00","314.00","314.00","314.00","0.01K","14.52%"
"04/29/2016","274.19","274.19","274.19","274.19","","-0.29%"
"04/28/2016","275.00","275.00","275.00","275.00","","0.00%"
"04/27/2016","275.00","275.00","275.00","275.00","0.03K","-0.36%"
"04/26/2016","276.00","276.00","276.00","276.00","0.01K","0.00%"
"04/25/2016","276.00","276.00","276.00","276.00","","0.00%"
"04/22/2016","276.00","276.00","276.00","276.00","0.01K","0.00%"
"04/21/2016","276.00","276.00","276.00","276.00","0.01K","1.10%"
"04/20/2016","273.00","273.00","273.00","273.00","","1.87%"
"04/19/2016","268.00","268.00","268.00","268.00","","0.75%"
"04/18/2016","266.00","266.00","266.00","266.00","","0.00%"
"04/15/2016","266.00","266.00","266.00","266.00","","0.00%"
"04/14/2016","266.00","266.00","266.00","266.00","","0.64%"
"04/13/2016","264.31","264.31","264.31","264.31","0.09K","4.06%"
"04/12/2016","254.00","254.00","254.00","254.00","","0.00%"
"04/11/2016","254.00","254.00","254.00","254.00","","0.59%"
"04/08/2016","252.50","252.50","252.50","252.50","0.04K","3.06%"
"04/07/2016","245.00","245.00","245.00","245.00","","0.41%"
"04/06/2016","244.00","244.00","244.00","244.00","","0.41%"
"04/05/2016","243.00","243.00","243.00","243.00","","0.00%"
"04/04/2016","243.00","243.00","243.00","243.00","0.02K","1.25%"
"04/01/2016","240.00","240.00","240.00","240.00","0.00K","11.01%"
"03/31/2016","216.19","216.19","216.19","216.19","","-0.83%"
"03/30/2016","218.00","218.00","218.00","218.00","","0.00%"
"03/29/2016","218.00","218.00","218.00","218.00","","0.00%"
"03/24/2016","218.00","218.00","218.00","218.00","","0.00%"
"03/23/2016","218.00","218.00","218.00","218.00","0.00K","0.46%"
"03/22/2016","217.00","217.00","217.00","217.00","","0.00%"
"03/21/2016","217.00","217.00","217.00","217.00","0.00K","0.93%"
"03/18/2016","215.00","215.00","215.00","215.00","0.03K","1.90%"
"03/17/2016","211.00","211.00","211.00","211.00","0.19K","2.43%"
"03/16/2016","206.00","206.00","206.00","206.00","","0.00%"
"03/15/2016","206.00","206.00","206.00","206.00","","0.00%"
"03/14/2016","206.00","206.00","206.00","206.00","","-1.90%"
"03/11/2016","210.00","210.00","210.00","210.00","0.03K","1.94%"
"03/10/2016","206.00","206.00","206.00","206.00","0.03K","1.73%"
"03/09/2016","202.50","202.50","202.50","202.50","","0.25%"
"03/08/2016","202.00","202.00","202.00","202.00","0.08K","1.00%"
"03/07/2016","200.00","200.00","200.00","200.00","0.03K","5.26%"
"03/04/2016","190.00","190.00","190.00","190.00","0.03K","1.06%"
"03/03/2016","188.00","188.00","188.00","188.00","0.00K","2.45%"
"03/02/2016","183.50","183.50","183.50","183.50","0.00K","0.27%"
"03/01/2016","183.00","183.00","183.00","183.00","0.03K","3.36%"
"02/29/2016","177.05","177.05","177.05","177.05","","0.03%"
"02/26/2016","177.00","177.00","177.00","177.00","","0.00%"
"02/25/2016","177.00","177.00","177.00","177.00","","0.00%"
"02/24/2016","177.00","177.00","177.00","177.00","","0.00%"
"02/23/2016","177.00","177.00","177.00","177.00","","0.00%"
"02/22/2016","177.00","177.00","177.00","177.00","","0.00%"
"02/19/2016","177.00","177.00","177.00","177.00","","0.00%"
"02/18/2016","177.00","177.00","177.00","177.00","","0.00%"
"02/17/2016","177.00","177.00","177.00","177.00","","0.00%"
"02/16/2016","177.00","177.00","177.00","177.00","","0.00%"
"02/15/2016","177.00","177.00","177.00","177.00","","0.00%"
"02/12/2016","177.00","177.00","177.00","177.00","","0.00%"
"02/11/2016","177.00","177.00","177.00","177.00","","0.00%"
"02/10/2016","177.00","177.00","177.00","177.00","0.01K","0.57%"
"02/09/2016","176.00","176.00","176.00","176.00","","-0.56%"
"02/08/2016","177.00","177.00","177.00","177.00","","0.00%"
"02/05/2016","177.00","177.00","177.00","177.00","","0.00%"
"02/04/2016","177.00","177.00","177.00","177.00","","-1.67%"
"02/03/2016","180.00","180.00","180.00","180.00","","0.00%"
"02/02/2016","180.00","180.00","180.00","180.00","","0.00%"
"02/01/2016","180.00","180.00","180.00","180.00","","-3.10%"
"01/29/2016","185.75","185.75","185.75","185.75","","-0.13%"
"01/28/2016","186.00","186.00","186.00","186.00","","-0.27%"
"01/27/2016","186.50","186.50","186.50","186.50","","-0.27%"
"01/26/2016","187.00","187.00","187.00","187.00","","0.00%"
"01/25/2016","187.00","187.00","187.00","187.00","","0.00%"
"01/22/2016","187.00","187.00","187.00","187.00","","0.00%"
"01/21/2016","187.00","187.00","187.00","187.00","","0.00%"
"01/20/2016","187.00","187.00","187.00","187.00","","0.00%"
"01/19/2016","187.00","187.00","187.00","187.00","","0.00%"
"01/18/2016","187.00","187.00","187.00","187.00","","0.00%"
"01/15/2016","187.00","187.00","187.00","187.00","","0.00%"
"01/14/2016","187.00","187.00","187.00","187.00","","0.54%"
"01/13/2016","186.00","186.00","186.00","186.00","","0.00%"
"01/12/2016","186.00","186.00","186.00","186.00","","0.00%"
"01/11/2016","186.00","186.00","186.00","186.00","","0.54%"
"01/08/2016","185.00","185.00","185.00","185.00","","0.54%"
"01/07/2016","184.00","184.00","184.00","184.00","","0.00%"
"01/06/2016","184.00","184.00","184.00","184.00","","0.00%"
"01/05/2016","184.00","184.00","184.00","184.00","","0.00%"
"01/04/2016","184.00","184.00","184.00","184.00","","-2.62%"
"12/31/2015","188.95","188.95","188.95","188.95","","0.77%"
"12/30/2015","187.50","187.50","187.50","187.50","","0.00%"
"12/29/2015","187.50","187.50","187.50","187.50","","0.00%"
"12/24/2015","187.50","187.50","187.50","187.50","","0.00%"
"12/23/2015","187.50","187.50","187.50","187.50","","0.00%"
"12/22/2015","187.50","187.50","187.50","187.50","0.01K","1.35%"
"12/21/2015","185.00","185.00","185.00","185.00","","0.00%"
"12/18/2015","185.00","185.00","185.00","185.00","","0.54%"
"12/17/2015","184.00","184.00","184.00","184.00","","0.00%"
"12/16/2015","184.00","184.00","184.00","184.00","","0.00%"
"12/15/2015","184.00","184.00","184.00","184.00","","0.00%"
"12/14/2015","184.00","184.00","184.00","184.00","","0.00%"
"12/11/2015","184.00","184.00","184.00","184.00","","0.00%"
"12/10/2015","184.00","184.00","184.00","184.00","","0.00%"
"12/09/2015","184.00","184.00","184.00","184.00","","0.00%"
"12/08/2015","184.00","184.00","184.00","184.00","","0.00%"
"12/07/2015","184.00","184.00","184.00","184.00","0.00K","0.00%"
"12/04/2015","184.00","184.00","184.00","184.00","","0.00%"
"12/03/2015","184.00","184.00","184.00","184.00","","0.00%"
"12/02/2015","184.00","184.00","184.00","184.00","","-2.13%"
"12/01/2015","188.00","188.00","188.00","188.00","0.02K","-3.85%"
"11/30/2015","195.52","195.52","195.52","195.52","","1.83%"
"11/27/2015","192.00","192.00","192.00","192.00","","0.00%"
"11/26/2015","192.00","192.00","192.00","192.00","","-1.54%"
"11/25/2015","195.00","195.00","195.00","195.00","","0.00%"
"11/24/2015","195.00","195.00","195.00","195.00","","0.00%"
